Identifiant Museofile;Region administrative;Commune;Nom officiel du musee;Adresse;URL;Latitude;Longitude
M0854;Nouvelle-Aquitaine;Poitiers;musee Rupert de Chievres;9, rue Victor Hugo;www.poitiers.fr/c__232_921__Musee_Rupert_de_Chievres_et_Hypogee_des_Dunes.html;46,580602;0,337972
M0852;Nouvelle-Aquitaine;Poitiers;musee Sainte-Croix;3 bis rue Jean Jaures;www.poitiers.fr/c__231_977__Accueil_musee_Sainte_Croix.html;46,581142;0,344434
M0546;Occitanie;Saint-Lizier;musee du palais des evêques;route de Montjoie;www.saint-lizier.com/loisirs/;43,001452;1,143469
M0545;Occitanie;Montsegur;musee d'archeologie;32, village;www.montsegur.fr/chateau-et-musee/acces/;42,871095;1,832858
M1091;Occitanie;Montgailhard;musee de la forge;route de Paris;www.forges-de-pyrene.com/;42,940925;1,630459
M0543;Occitanie;Foix;musee departemental de l'Ariege;rue du Rocher;www.sites-touristiques-ariege.fr/chateau-de-foix/;42,965864;1,6053
M1090;Occitanie;Lavelanet;musee du textile et du peigne en corne;65, rue Jean Canal;www.museedutextileariege.fr/;42,929968;1,845351
M0544;Occitanie;Le Mas-d'Azil;musee de la prehistoire;place de l'Eglise;www.sites-touristiques-ariege.fr/grotte-du-mas-dazil/;43,079849;1,360358
M0443;Occitanie;Limoux;musee Petiet;32 Promenade du Tivoli;www.limoux.fr/services-municipaux/joomlannuaire/fiche/322-musee-petiet/1-services-municipaux;43,053489;2,2143
M0445;Occitanie;Narbonne;Palais-musee des Archevêques de Narbonne;place de l'Hotel de Ville;webmuseo.com/ws/musees-narbonne/app/collection/expo/1;43,18416535;3,004270534
M1214;Occitanie;Narbonne;musee Narbo Via;2, avenue Andre Mecle;narbovia.fr/;43,17593364;3,026185275
M0441;Occitanie;Castelnaudary;musee archeologique du Lauragais;Presidial;ville-castelnaudary.fr/fr/culture-et-sorties/musee-du-lauragais/presentation;43,315299;1,959048
M1176;Occitanie;Bram;"musee municicpal ""Eburomagus, musee archeologique""";2 avenue du Razes;www.villedebram.fr/eburomagus/;43,243772;2,116173
M0442;Occitanie;Lastours;musee municipal;1 Route des Fournes;;43,333993;2,379223
M0440;Occitanie;Carcassonne;musee des beaux-arts;15 boulevard Camille Pelletan;www.carcassonne.org/article-page/musee-des-beaux-arts-de-carcassonne;43,211552;2,355531
M0446;Occitanie;Salleles-d'Aude;musee archeologique;allee des Potiers;sallelesdaude.fr/fr/decouvrir/les-musees;43,260661;2,942874
M0447;Occitanie;Sigean;musee des Corbieres;Place de la Liberation;www.sigean.fr/culture-loisirs/musee-des-corbieres.html;43,028689;2,979275
M0547;Occitanie;Espalion;musee des mœurs et coutumes, musee du Rouergue;Place Pierre Frontin;musees.aveyron.fr/thematiques/mus%C3%A9e%20des%20moeurs%20et%20coutumes;44,520841;2,760423
M0551;Occitanie;Rodez;musee Fenaille;14 place Raynaldy;musee-fenaille.rodezagglo.fr/;44,349201;2,576408
M0549;Occitanie;Millau;musee municipal;place Foch;www.millau.fr/que-faire-a-millau/culture/musee/;44,097895;3,080595
M0554;Occitanie;Salmiech-Cassagnes;musee du charroi rural;Le placet;www.musee-charroi-rural-salmiech.fr/;44,202302;2,587674
M0548;Occitanie;Espalion;musee Joseph Vaylet;38 rue Droite;musees.aveyron.fr/thematiques/mus%C3%A9e%20joseph%20vaylet%20scaphandre;44,521365;2,762702
M0550;Occitanie;Rodez;musee des beaux-arts Denys Puech;N°1, Place Clemenceau;musee-denys-puech.rodezagglo.fr/;44,349287;2,578079
M0552;Occitanie;Roquefort-sur-Soulzon;musee municipal;rue Saint-Pierre;;43,975103;2,991651
M0553;Occitanie;Salles-la-source;musee des arts et metiers;Cour de la Filature;musees.aveyron.fr/thematiques/mus%C3%A9e%20de%20salles%20la%20source;44,430577;2,483923
M0555;Occitanie;Villefranche-de-Rouergue;musee Urbain Cabrol;place de la Fontaine;www.villefranchederouergue.fr/spip.php?rubrique75;44,351353;2,036793
M1129;Occitanie;Rodez;musee Soulages;Communaute d’Agglomeration du Grand Rodez;musee-soulages-rodez.fr/;44,35313045;2,567978788
M7066;Occitanie;Decazeville;musee regional de geologie Pierre Vetter;Avenue Paul Ramadier;www.decazeville.fr/musee-vetter.html;44,555515;2,266258
M0448;Occitanie;Ales;musee-bibliotheque Pierre-Andre Benoit;Rue de Brouzen;www.museepab.fr;44,130014;4,070265
M0451;Occitanie;Beaucaire;musee municipal de la Vignasse;Chateau de Beaucaire;;43,808182;4,642712
M0459;Occitanie;Nimes;Carre d'art - musee d'art contemporain;place de la Maison Carree;www.carreartmusee.com/;43,837904;4,35616
M0461;Occitanie;Pont-Saint-Esprit;musee departemental d'art sacre;2 rue Saint-Jacques;musees.gard.fr/decouvrir-les-musees/musee-dart-sacre-du-gard/presentation.html;44,255204;4,650869
M0463;Occitanie;Uzes;musee municipal Georges Borias;Place de l'Evêche;uzesmusee.blogspot.com/;44,01264172;4,422302424
M0464;Occitanie;Villeneuve-les-Avignon;musee Pierre de Luxembourg;3 rue de la Republique;musees.gard.fr/decouvrir-les-musees/musee-pierre-de-luxembourg/presentation.html;43,965433;4,796403
M1207;Occitanie;Bagnols-sur-Ceze;musee Albert Andre;Place Auguste Mallet;musees.gard.fr/decouvrir-les-musees/musee-albert-andre/presentation.html;44,161992;4,619843
M0449;Occitanie;Ales;musee du Colombier;rue Jean Mayodon;www.museeducolombier.fr;44,129352;4,080982
M0450;Occitanie;Bagnols-sur-Ceze;musee Leon Alegre;24 avenue Paul Langevin;musees.gard.fr/decouvrir-les-musees/musee-leon-alegre/presentation.html;44,164822;4,621051
M0452;Occitanie;Le Vigan;musee cevenol;1 rue des Calquieres;musee-cevenol.fr;43,988997;3,606934
M0455;Occitanie;Nimes;musee de la Romanite;16, Boulevard des Arenes;museedelaromanite.fr/;43,837616;4,362815
M0457;Occitanie;Nimes;musee des beaux-arts;rue  Cite-Foulc;www.nimes.fr/culture/musees-planetarium/musee-des-beaux-arts.html;43,832001;4,36081
M1079;Occitanie;Saint-Jean-du-Gard;maison Rouge - musee des vallees cevenoles;35 grand rue;www.maisonrouge-musee.fr/;44,104188;3,887004
M7051;Occitanie;Nimes;museum d'histoire naturelle et de prehistoire;13 Boulevard Courbet;nimes.fr/culture/musees-planetarium/museum-musee-dhistoire-naturelle.html;43,837981;4,363712139
M0458;Occitanie;Nimes;musee du vieux Nimes;place aux Herbes;www.nimes.fr/culture/musees-planetarium/musee-du-vieux-nimes.html;43,838204;4,359619
M0462;Occitanie;Saint-Gilles-du-Gard;musee de la maison Romane;Place de la Maison Romane;saint-gilles.fr/musee-de-la-maison-romane;43,676985;4,431238
M0570;Occitanie;Condom;musee de l'Armagnac;2 rue Jules Ferry;www.patrimoine-musees-gers.fr/le-reseau/musee-de-condom/;43,960792;0,372858
M7043;Occitanie;Marciac;musee Joseph Abeilhe;Hotel de Ville;;43,524266;0,160982
M0571;Occitanie;Eauze;musee archeologique;Place de la Republique;www.patrimoine-musees-gers.fr/le-reseau/musee-deauze/;43,862193;0,101384
M0572;Occitanie;Lectoure;musee d'archeologie;Place du General-de-Gaulle;www.patrimoine-musees-gers.fr/le-reseau/musee-de-lectoure/;43,933873;0,638007
M0574;Occitanie;Mirande;musee des beaux-arts et des arts decoratifs;13 rue de l'Evêche;www.patrimoine-musees-gers.fr/le-reseau/musee-de-mirande/;43,515315;0,403452
M0569;Occitanie;Auch;musee des Ameriques - Auch;4 place Louis Blanc;www.ameriques-auch.fr/;43,647171;0,587482
M0573;Occitanie;L'Isle-Jourdain;musee campanaire;Place de l'Hotel de Ville;www.patrimoine-musees-gers.fr/le-reseau/musee-de-lisle-jourdain/;43,612852;1,08184
M0557;Occitanie;Bagneres-de-Luchon;musee du pays de Luchon;18 allee d'Etigny;www.mairie-luchon.fr/culture_lieux.html;42,789494;0,592035
M0560;Occitanie;Saint-Bertrand-de-Comminges;musee archeologique;Etudes & Conservation;www.st-bertrand.com/patrimoine/visite-decouverte-patrimoine/;43,022611;0,579433
M0563;Occitanie;Toulouse;musee Saint-Raymond;1ter place Saint-Sernin;saintraymond.toulouse.fr/;43,608897;1,441776
M0558;Occitanie;Martres-Tolosane;musee municipal;place du Donjon;;43,199447;1,010287
M0561;Occitanie;Saint-Gaudens;Le Musee - Arts et Figures des Pyrenees Centrales;35 boulevard Jean-Bepmale;www.stgo.fr/?page_id=14405;43,10760446;0,725714913
M0564;Occitanie;Toulouse;musee Georges Labit;43 rue des Martyrs-de-la-Liberation;www.museegeorgeslabit.fr/;43,590964;1,4584
M0566;Occitanie;Toulouse;Les Abattoirs, musee d'art moderne et contemporain;76 allee Charles de Fitte;www.lesabattoirs.org;43,600678;1,428998
M0556;Occitanie;Aurignac;musee-forum de l'Aurignacien;Avenue de Benabarre;www.musee-aurignacien.com/;43,216166;0,88003
M0567;Occitanie;Toulouse;musee du vieux Toulouse;7 rue du May;www.toulouse.fr/web/cultures/musees#/annuaire-des-lieux/176/H%C3%B4tel%20Dumay%20-%20Mus%C3%A9e%20du%20Vieux%20Toulouse?_k=u67xpi;43,602258;1,443132
M0562;Occitanie;Toulouse;musee des Augustins;21 rue de Metz;www.augustins.org/fr/accueil;43,600562;1,445904
M0565;Occitanie;Toulouse;musee Paul Dupuy;13 rue de la Pleau;www.toulouse.fr/web/cultures/musees#/annuaire-des-lieux/64/Mus%C3%A9e%20Paul%20Dupuy?_k=nwya5m;43,596898;1,446935
M7013;Occitanie;Toulouse;museum d'histoire naturelle;35 allees Jules Guesde;www.museum.toulouse.fr/;43,594189;1,448945
M0586;Occitanie;Bagneres-de-Bigorre;musee Salies;boulevard de l'Hyperion;www.ville-bagneresdebigorre.fr/musees;43,063744;0,146227
M0590;Occitanie;Mauvezin;musee-chateau Gaston Phebus;;www.chateaudemauvezin.com/;43,114294;0,282555
M7022;Occitanie;Bagneres-de-Bigorre;museum d'histoire naturelle;Vallon de Salut-Rue Jean Rösch;www.ville-bagneresdebigorre.fr/musees;43,051963;0,147001
M0588;Occitanie;Lourdes;musee pyreneen;25, rue du fort;www.lourdes.fr/culture-sport-loisirs/patrimoine-archives/190-le-chateau-fort-et-son-musee-pyreneen;43,096353;-0,048462
M0587;Occitanie;Bagneres-de-Bigorre;musee de la vie quotidienne dans les Pyrenees;rue Hount-Blanque;www.ville-bagneresdebigorre.fr/musees;43,065612;0,153699
M0589;Occitanie;Luz-Saint-Sauveur;musee municipal;;;42,870941;-0,002108
M0591;Occitanie;Tarbes;musee Massey;;www.tarbes.fr/mes-loisirs/tarbes-culture/musee-massey/;43,232141;0,073892
M0467;Occitanie;Beziers;musee des beaux-arts;7-9 rue Capus / Place de la revolution;www.ville-beziers.fr/culture/centre-detude-et-de-conservation-fabregat;43,341429;3,210533
M0478;Occitanie;Montpellier;musee du vieux Montpellier;2 Place Petrarque;www.montpellier.fr/468-musee-du-vieux-montpellier.htm;43,610788;3,878349
M0470;Occitanie;Frontignan;musee municipal;4, rue Lucien-Salette;www.frontignan.fr/mes-loisirs/culture-patrimoine-festivites/equipements-culturels/musee-municipal/;43,447077;3,755055
